type,clothes,category,category_code,file_code,label,name,pic_path,mask_path
train,minzu,chaoxian,4,151,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_151.png,data/train/chaoxian/4_chaoxian_151.png,mask/chaoxian/4_chaoxian_151.png
train,minzu,chaoxian,4,152,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_152.png,data/train/chaoxian/4_chaoxian_152.png,mask/chaoxian/4_chaoxian_152.png
train,minzu,chaoxian,4,153,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_153.png,data/train/chaoxian/4_chaoxian_153.png,mask/chaoxian/4_chaoxian_153.png
train,minzu,chaoxian,4,154,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_154.png,data/train/chaoxian/4_chaoxian_154.png,mask/chaoxian/4_chaoxian_154.png
train,minzu,chaoxian,4,155,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_155.jpg,data/train/chaoxian/4_chaoxian_155.jpg,mask/chaoxian/4_chaoxian_155.jpg
train,minzu,chaoxian,4,156,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_156.jpg,data/train/chaoxian/4_chaoxian_156.jpg,mask/chaoxian/4_chaoxian_156.jpg
train,minzu,chaoxian,4,157,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_157.jpg,data/train/chaoxian/4_chaoxian_157.jpg,mask/chaoxian/4_chaoxian_157.jpg
train,minzu,chaoxian,4,158,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_158.jpg,data/train/chaoxian/4_chaoxian_158.jpg,mask/chaoxian/4_chaoxian_158.jpg
train,minzu,chaoxian,4,159,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_159.jpg,data/train/chaoxian/4_chaoxian_159.jpg,mask/chaoxian/4_chaoxian_159.jpg
train,minzu,chaoxian,4,16,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_16.png,data/train/chaoxian/4_chaoxian_16.png,mask/chaoxian/4_chaoxian_16.png
train,minzu,chaoxian,4,160,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_160.jpg,data/train/chaoxian/4_chaoxian_160.jpg,mask/chaoxian/4_chaoxian_160.jpg
train,minzu,chaoxian,4,17,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_17.png,data/train/chaoxian/4_chaoxian_17.png,mask/chaoxian/4_chaoxian_17.png
train,minzu,chaoxian,4,18,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_18.png,data/train/chaoxian/4_chaoxian_18.png,mask/chaoxian/4_chaoxian_18.png
train,minzu,chaoxian,4,19,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_19.png,data/train/chaoxian/4_chaoxian_19.png,mask/chaoxian/4_chaoxian_19.png
train,minzu,chaoxian,4,2,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_2.jpg,data/train/chaoxian/4_chaoxian_2.jpg,mask/chaoxian/4_chaoxian_2.jpg
train,minzu,chaoxian,4,20,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_20.png,data/train/chaoxian/4_chaoxian_20.png,mask/chaoxian/4_chaoxian_20.png
train,minzu,chaoxian,4,21,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_21.png,data/train/chaoxian/4_chaoxian_21.png,mask/chaoxian/4_chaoxian_21.png
train,minzu,chaoxian,4,22,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_22.png,data/train/chaoxian/4_chaoxian_22.png,mask/chaoxian/4_chaoxian_22.png
train,minzu,chaoxian,4,23,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_23.png,data/train/chaoxian/4_chaoxian_23.png,mask/chaoxian/4_chaoxian_23.png
train,minzu,chaoxian,4,24,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_24.png,data/train/chaoxian/4_chaoxian_24.png,mask/chaoxian/4_chaoxian_24.png
train,minzu,chaoxian,4,25,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_25.png,data/train/chaoxian/4_chaoxian_25.png,mask/chaoxian/4_chaoxian_25.png
train,minzu,chaoxian,4,26,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_26.png,data/train/chaoxian/4_chaoxian_26.png,mask/chaoxian/4_chaoxian_26.png
train,minzu,chaoxian,4,27,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_27.png,data/train/chaoxian/4_chaoxian_27.png,mask/chaoxian/4_chaoxian_27.png
train,minzu,chaoxian,4,28,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_28.png,data/train/chaoxian/4_chaoxian_28.png,mask/chaoxian/4_chaoxian_28.png
train,minzu,chaoxian,4,29,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_29.png,data/train/chaoxian/4_chaoxian_29.png,mask/chaoxian/4_chaoxian_29.png
train,minzu,chaoxian,4,3,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_3.jpg,data/train/chaoxian/4_chaoxian_3.jpg,mask/chaoxian/4_chaoxian_3.jpg
train,minzu,chaoxian,4,30,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_30.png,data/train/chaoxian/4_chaoxian_30.png,mask/chaoxian/4_chaoxian_30.png
train,minzu,chaoxian,4,31,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_31.png,data/train/chaoxian/4_chaoxian_31.png,mask/chaoxian/4_chaoxian_31.png
train,minzu,chaoxian,4,32,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_32.png,data/train/chaoxian/4_chaoxian_32.png,mask/chaoxian/4_chaoxian_32.png
train,minzu,chaoxian,4,33,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_33.png,data/train/chaoxian/4_chaoxian_33.png,mask/chaoxian/4_chaoxian_33.png
train,minzu,chaoxian,4,34,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_34.png,data/train/chaoxian/4_chaoxian_34.png,mask/chaoxian/4_chaoxian_34.png
train,minzu,chaoxian,4,35,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_35.png,data/train/chaoxian/4_chaoxian_35.png,mask/chaoxian/4_chaoxian_35.png
train,minzu,chaoxian,4,36,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_36.png,data/train/chaoxian/4_chaoxian_36.png,mask/chaoxian/4_chaoxian_36.png
train,minzu,chaoxian,4,37,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_37.png,data/train/chaoxian/4_chaoxian_37.png,mask/chaoxian/4_chaoxian_37.png
train,minzu,chaoxian,4,38,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_38.png,data/train/chaoxian/4_chaoxian_38.png,mask/chaoxian/4_chaoxian_38.png
train,minzu,chaoxian,4,39,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_39.png,data/train/chaoxian/4_chaoxian_39.png,mask/chaoxian/4_chaoxian_39.png
train,minzu,chaoxian,4,4,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_4.jpg,data/train/chaoxian/4_chaoxian_4.jpg,mask/chaoxian/4_chaoxian_4.jpg
train,minzu,chaoxian,4,40,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_40.png,data/train/chaoxian/4_chaoxian_40.png,mask/chaoxian/4_chaoxian_40.png
train,minzu,chaoxian,4,41,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_41.png,data/train/chaoxian/4_chaoxian_41.png,mask/chaoxian/4_chaoxian_41.png
train,minzu,chaoxian,4,42,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_42.png,data/train/chaoxian/4_chaoxian_42.png,mask/chaoxian/4_chaoxian_42.png
train,minzu,chaoxian,4,43,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_43.png,data/train/chaoxian/4_chaoxian_43.png,mask/chaoxian/4_chaoxian_43.png
train,minzu,chaoxian,4,44,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_44.png,data/train/chaoxian/4_chaoxian_44.png,mask/chaoxian/4_chaoxian_44.png
train,minzu,chaoxian,4,45,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_45.png,data/train/chaoxian/4_chaoxian_45.png,mask/chaoxian/4_chaoxian_45.png
train,minzu,chaoxian,4,46,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_46.png,data/train/chaoxian/4_chaoxian_46.png,mask/chaoxian/4_chaoxian_46.png
train,minzu,chaoxian,4,46a,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_46a.png,data/train/chaoxian/4_chaoxian_46a.png,mask/chaoxian/4_chaoxian_46a.png
train,minzu,chaoxian,4,47,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_47.png,data/train/chaoxian/4_chaoxian_47.png,mask/chaoxian/4_chaoxian_47.png
train,minzu,chaoxian,4,48,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_48.png,data/train/chaoxian/4_chaoxian_48.png,mask/chaoxian/4_chaoxian_48.png
train,minzu,chaoxian,4,49,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_49.png,data/train/chaoxian/4_chaoxian_49.png,mask/chaoxian/4_chaoxian_49.png
train,minzu,chaoxian,4,5,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_5.jpg,data/train/chaoxian/4_chaoxian_5.jpg,mask/chaoxian/4_chaoxian_5.jpg
train,minzu,chaoxian,4,50,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_50.png,data/train/chaoxian/4_chaoxian_50.png,mask/chaoxian/4_chaoxian_50.png
train,minzu,chaoxian,4,51,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_51.png,data/train/chaoxian/4_chaoxian_51.png,mask/chaoxian/4_chaoxian_51.png
train,minzu,chaoxian,4,52,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_52.png,data/train/chaoxian/4_chaoxian_52.png,mask/chaoxian/4_chaoxian_52.png
train,minzu,chaoxian,4,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_53.png,data/train/chaoxian/4_chaoxian_53.png,mask/chaoxian/4_chaoxian_53.png
train,minzu,chaoxian,4,54,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_54.png,data/train/chaoxian/4_chaoxian_54.png,mask/chaoxian/4_chaoxian_54.png
train,minzu,chaoxian,4,55,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_55.png,data/train/chaoxian/4_chaoxian_55.png,mask/chaoxian/4_chaoxian_55.png
train,minzu,chaoxian,4,56,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_56.png,data/train/chaoxian/4_chaoxian_56.png,mask/chaoxian/4_chaoxian_56.png
train,minzu,chaoxian,4,57,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_57.png,data/train/chaoxian/4_chaoxian_57.png,mask/chaoxian/4_chaoxian_57.png
train,minzu,chaoxian,4,58,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_58.png,data/train/chaoxian/4_chaoxian_58.png,mask/chaoxian/4_chaoxian_58.png
train,minzu,chaoxian,4,59,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_59.png,data/train/chaoxian/4_chaoxian_59.png,mask/chaoxian/4_chaoxian_59.png
train,minzu,chaoxian,4,6,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_6.png,data/train/chaoxian/4_chaoxian_6.png,mask/chaoxian/4_chaoxian_6.png
train,minzu,chaoxian,4,60,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_60.png,data/train/chaoxian/4_chaoxian_60.png,mask/chaoxian/4_chaoxian_60.png
train,minzu,chaoxian,4,61,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_61.png,data/train/chaoxian/4_chaoxian_61.png,mask/chaoxian/4_chaoxian_61.png
train,minzu,chaoxian,4,62,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_62.png,data/train/chaoxian/4_chaoxian_62.png,mask/chaoxian/4_chaoxian_62.png
train,minzu,chaoxian,4,63,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_63.png,data/train/chaoxian/4_chaoxian_63.png,mask/chaoxian/4_chaoxian_63.png
train,minzu,chaoxian,4,64,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_64.png,data/train/chaoxian/4_chaoxian_64.png,mask/chaoxian/4_chaoxian_64.png
train,minzu,chaoxian,4,65,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_65.png,data/train/chaoxian/4_chaoxian_65.png,mask/chaoxian/4_chaoxian_65.png
train,minzu,chaoxian,4,66,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_66.png,data/train/chaoxian/4_chaoxian_66.png,mask/chaoxian/4_chaoxian_66.png
train,minzu,chaoxian,4,67,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_67.png,data/train/chaoxian/4_chaoxian_67.png,mask/chaoxian/4_chaoxian_67.png
train,minzu,chaoxian,4,68,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_68.png,data/train/chaoxian/4_chaoxian_68.png,mask/chaoxian/4_chaoxian_68.png
train,minzu,chaoxian,4,69,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_69.png,data/train/chaoxian/4_chaoxian_69.png,mask/chaoxian/4_chaoxian_69.png
train,minzu,chaoxian,4,7,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_7.png,data/train/chaoxian/4_chaoxian_7.png,mask/chaoxian/4_chaoxian_7.png
train,minzu,chaoxian,4,70,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_70.png,data/train/chaoxian/4_chaoxian_70.png,mask/chaoxian/4_chaoxian_70.png
train,minzu,chaoxian,4,71,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_71.png,data/train/chaoxian/4_chaoxian_71.png,mask/chaoxian/4_chaoxian_71.png
train,minzu,chaoxian,4,72,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_72.png,data/train/chaoxian/4_chaoxian_72.png,mask/chaoxian/4_chaoxian_72.png
train,minzu,chaoxian,4,73,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_73.png,data/train/chaoxian/4_chaoxian_73.png,mask/chaoxian/4_chaoxian_73.png
train,minzu,chaoxian,4,74,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_74.png,data/train/chaoxian/4_chaoxian_74.png,mask/chaoxian/4_chaoxian_74.png
train,minzu,chaoxian,4,75,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_75.png,data/train/chaoxian/4_chaoxian_75.png,mask/chaoxian/4_chaoxian_75.png
train,minzu,chaoxian,4,76,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_76.png,data/train/chaoxian/4_chaoxian_76.png,mask/chaoxian/4_chaoxian_76.png
train,minzu,chaoxian,4,77,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_77.png,data/train/chaoxian/4_chaoxian_77.png,mask/chaoxian/4_chaoxian_77.png
train,minzu,chaoxian,4,78,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_78.png,data/train/chaoxian/4_chaoxian_78.png,mask/chaoxian/4_chaoxian_78.png
train,minzu,chaoxian,4,79,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_79.png,data/train/chaoxian/4_chaoxian_79.png,mask/chaoxian/4_chaoxian_79.png
train,minzu,chaoxian,4,8,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_8.png,data/train/chaoxian/4_chaoxian_8.png,mask/chaoxian/4_chaoxian_8.png
train,minzu,chaoxian,4,80,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_80.png,data/train/chaoxian/4_chaoxian_80.png,mask/chaoxian/4_chaoxian_80.png
train,minzu,chaoxian,4,81,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_81.png,data/train/chaoxian/4_chaoxian_81.png,mask/chaoxian/4_chaoxian_81.png
train,minzu,chaoxian,4,82,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_82.png,data/train/chaoxian/4_chaoxian_82.png,mask/chaoxian/4_chaoxian_82.png
train,minzu,chaoxian,4,83,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_83.png,data/train/chaoxian/4_chaoxian_83.png,mask/chaoxian/4_chaoxian_83.png
train,minzu,chaoxian,4,84,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_84.png,data/train/chaoxian/4_chaoxian_84.png,mask/chaoxian/4_chaoxian_84.png
train,minzu,chaoxian,4,85,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_85.png,data/train/chaoxian/4_chaoxian_85.png,mask/chaoxian/4_chaoxian_85.png
train,minzu,chaoxian,4,86,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_86.png,data/train/chaoxian/4_chaoxian_86.png,mask/chaoxian/4_chaoxian_86.png
train,minzu,chaoxian,4,87,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_87.png,data/train/chaoxian/4_chaoxian_87.png,mask/chaoxian/4_chaoxian_87.png
train,minzu,chaoxian,4,88,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_88.png,data/train/chaoxian/4_chaoxian_88.png,mask/chaoxian/4_chaoxian_88.png
train,minzu,chaoxian,4,89,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_89.png,data/train/chaoxian/4_chaoxian_89.png,mask/chaoxian/4_chaoxian_89.png
train,minzu,chaoxian,4,9,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_9.png,data/train/chaoxian/4_chaoxian_9.png,mask/chaoxian/4_chaoxian_9.png
train,minzu,chaoxian,4,90,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_90.png,data/train/chaoxian/4_chaoxian_90.png,mask/chaoxian/4_chaoxian_90.png
train,minzu,chaoxian,4,91,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_91.png,data/train/chaoxian/4_chaoxian_91.png,mask/chaoxian/4_chaoxian_91.png
train,minzu,chaoxian,4,92,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_92.png,data/train/chaoxian/4_chaoxian_92.png,mask/chaoxian/4_chaoxian_92.png
train,minzu,chaoxian,4,93,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_93.png,data/train/chaoxian/4_chaoxian_93.png,mask/chaoxian/4_chaoxian_93.png
train,minzu,chaoxian,4,94,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_94.png,data/train/chaoxian/4_chaoxian_94.png,mask/chaoxian/4_chaoxian_94.png
train,minzu,chaoxian,4,95,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_95.png,data/train/chaoxian/4_chaoxian_95.png,mask/chaoxian/4_chaoxian_95.png
train,minzu,chaoxian,4,96,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_96.png,data/train/chaoxian/4_chaoxian_96.png,mask/chaoxian/4_chaoxian_96.png
train,minzu,chaoxian,4,97,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_97.png,data/train/chaoxian/4_chaoxian_97.png,mask/chaoxian/4_chaoxian_97.png
train,minzu,chaoxian,4,98,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_98.png,data/train/chaoxian/4_chaoxian_98.png,mask/chaoxian/4_chaoxian_98.png
train,minzu,chaoxian,4,99,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4_chaoxian_99.png,data/train/chaoxian/4_chaoxian_99.png,mask/chaoxian/4_chaoxian_99.png
test,fashion,tshirt,5,448,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_448.jpg,data/fashiontest/tshirt/tshirt_448.jpg,-1
test,fashion,tshirt,5,449,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_449.jpg,data/fashiontest/tshirt/tshirt_449.jpg,-1
test,fashion,tshirt,5,450,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_450.jpg,data/fashiontest/tshirt/tshirt_450.jpg,-1
test,fashion,tshirt,5,451,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_451.jpg,data/fashiontest/tshirt/tshirt_451.jpg,-1
test,fashion,tshirt,5,452,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_452.jpg,data/fashiontest/tshirt/tshirt_452.jpg,-1
test,fashion,tshirt,5,453,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_453.jpg,data/fashiontest/tshirt/tshirt_453.jpg,-1
test,fashion,tshirt,5,454,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_454.jpg,data/fashiontest/tshirt/tshirt_454.jpg,-1
test,fashion,tshirt,5,455,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_455.jpg,data/fashiontest/tshirt/tshirt_455.jpg,-1
test,fashion,tshirt,5,456,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_456.jpg,data/fashiontest/tshirt/tshirt_456.jpg,-1
test,fashion,tshirt,5,457,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_457.jpg,data/fashiontest/tshirt/tshirt_457.jpg,-1
test,fashion,tshirt,5,458,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_458.jpg,data/fashiontest/tshirt/tshirt_458.jpg,-1
test,fashion,tshirt,5,459,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_459.jpg,data/fashiontest/tshirt/tshirt_459.jpg,-1
test,fashion,tshirt,5,460,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_460.jpg,data/fashiontest/tshirt/tshirt_460.jpg,-1
test,fashion,tshirt,5,461,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_461.jpg,data/fashiontest/tshirt/tshirt_461.jpg,-1
test,fashion,tshirt,5,462,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_462.jpg,data/fashiontest/tshirt/tshirt_462.jpg,-1
test,fashion,tshirt,5,463,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_463.jpg,data/fashiontest/tshirt/tshirt_463.jpg,-1
test,fashion,tshirt,5,464,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_464.jpg,data/fashiontest/tshirt/tshirt_464.jpg,-1
test,fashion,tshirt,5,466,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_466.jpg,data/fashiontest/tshirt/tshirt_466.jpg,-1
test,fashion,tshirt,5,467,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_467.jpg,data/fashiontest/tshirt/tshirt_467.jpg,-1
test,fashion,tshirt,5,468,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_468.jpg,data/fashiontest/tshirt/tshirt_468.jpg,-1
test,fashion,tshirt,5,469,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_469.jpg,data/fashiontest/tshirt/tshirt_469.jpg,-1
test,fashion,tshirt,5,470,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_470.jpg,data/fashiontest/tshirt/tshirt_470.jpg,-1
test,fashion,tshirt,5,471,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_471.jpg,data/fashiontest/tshirt/tshirt_471.jpg,-1
test,fashion,tshirt,5,472,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_472.jpg,data/fashiontest/tshirt/tshirt_472.jpg,-1
test,fashion,tshirt,5,473,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_473.jpg,data/fashiontest/tshirt/tshirt_473.jpg,-1
test,fashion,tshirt,5,474,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_474.jpg,data/fashiontest/tshirt/tshirt_474.jpg,-1
test,fashion,tshirt,5,475,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_475.jpg,data/fashiontest/tshirt/tshirt_475.jpg,-1
test,fashion,tshirt,5,476,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_476.jpg,data/fashiontest/tshirt/tshirt_476.jpg,-1
test,fashion,tshirt,5,477,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_477.jpg,data/fashiontest/tshirt/tshirt_477.jpg,-1
test,fashion,tshirt,5,478,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_478.jpg,data/fashiontest/tshirt/tshirt_478.jpg,-1
test,fashion,tshirt,5,479,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_479.jpg,data/fashiontest/tshirt/tshirt_479.jpg,-1
test,fashion,tshirt,5,480,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_480.jpg,data/fashiontest/tshirt/tshirt_480.jpg,-1
test,fashion,tshirt,5,481,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_481.jpg,data/fashiontest/tshirt/tshirt_481.jpg,-1
test,fashion,tshirt,5,482,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_482.jpg,data/fashiontest/tshirt/tshirt_482.jpg,-1
test,fashion,tshirt,5,483,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_483.jpg,data/fashiontest/tshirt/tshirt_483.jpg,-1
test,fashion,tshirt,5,484,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_484.jpg,data/fashiontest/tshirt/tshirt_484.jpg,-1
test,fashion,tshirt,5,485,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_485.jpg,data/fashiontest/tshirt/tshirt_485.jpg,-1
test,fashion,tshirt,5,486,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",tshirt_486.jpg,data/fashiontest/tshirt/tshirt_486.jpg,-1
